"","Domain","Phylum","Class","Order","Family","Genus","Species"
"b4981a8969ea023d123488c1b00dcb60","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Peptostreptococcales-Tissierellales"," f__Family_XI"," g__Peptoniphilus",NA
"87735a2d9d25d416a13ee52fa001ec36","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Peptostreptococcales-Tissierellales"," f__Family_XI"," g__Peptoniphilus",NA
"43c8c537a06ee54895c49e820c3ccf25","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Peptostreptococcales-Tissierellales"," f__Family_XI"," g__Peptoniphilus",NA
"ca941f675acbb5474f5620ac102b1dc6","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Peptostreptococcales-Tissierellales"," f__Family_XI"," g__Peptoniphilus",NA
"5a0db9f2ba069207c239781fee524b15","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Peptostreptococcales-Tissierellales"," f__Family_XI"," g__Peptoniphilus",NA
"af41b20ecd71ca9e27f8f8ef3c2f35d0","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Peptostreptococcales-Tissierellales"," f__Family_XI"," g__Peptoniphilus",NA
"e86f5f1ad3e7449ebcb0a5df13ec4910","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Peptostreptococcales-Tissierellales"," f__Family_XI"," g__Peptoniphilus",NA
"14bc57c863cb986b70e446fc8a13e2e0","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Peptostreptococcales-Tissierellales"," f__Family_XI"," g__Peptoniphilus",NA
"84fe05c99ae0623f33a8dec0cb277644","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Peptostreptococcales-Tissierellales"," f__Family_XI"," g__Peptoniphilus",NA
"1369b7694da528a3f1218dcda218b669","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Peptostreptococcales-Tissierellales"," f__Family_XI"," g__Peptoniphilus",NA
"43c171c5a1845d1ac3dc762b964f6921","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Peptostreptococcales-Tissierellales"," f__Family_XI"," g__Peptoniphilus",NA
"592f5eb1660df4d14f16cf025696cdb2","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Peptostreptococcales-Tissierellales"," f__Family_XI"," g__Peptoniphilus",NA
"f4aab2653837d6203ee27d6204b8d6b6","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Peptostreptococcales-Tissierellales"," f__Family_XI"," g__W5053",NA
"8212f137ee445be0349f3450e81e02c9","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Peptostreptococcales-Tissierellales"," f__Family_XI"," g__W5053",NA
"346461e9a836d4f5adc77e8a9edd31a0","d__Bacteria"," p__Bacillota",NA,NA,NA,NA,NA
"43768d64a4a3d6b58c3d127d7c2898a7","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Clostridia_vadinBB60_group"," f__Incertae_Sedis"," g__Incertae_Sedis",NA
"2636b9b5461ae6660eee60296985e769","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Clostridia_vadinBB60_group"," f__Incertae_Sedis"," g__Incertae_Sedis",NA
"ab5aebc0b089fd733d271c909ffc55f4","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Clostridia_vadinBB60_group"," f__Incertae_Sedis"," g__Incertae_Sedis",NA
"42b39c7cd456065ff2e99a625f19c82a","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Clostridia_vadinBB60_group"," f__Incertae_Sedis"," g__Incertae_Sedis",NA
"4f07ac46002ecf136a235f7a927b42d5","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Clostridia_vadinBB60_group"," f__Incertae_Sedis"," g__Incertae_Sedis",NA
"b6bb08ce59d078345879111a3a17273d","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Clostridia_vadinBB60_group"," f__Incertae_Sedis"," g__Incertae_Sedis",NA
"93084eee70975dbc5030f0dedc32f01c","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Clostridia_vadinBB60_group"," f__Incertae_Sedis"," g__Incertae_Sedis",NA
"f85f13e854ab0a83802324b07d5fcc67","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"6c0af4383aebdf980db493c2db1ea8ab","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"e3220c1b4a72ab9aa3b48caa877d0f4e","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"b8cf6e83c0897ee68b107e7b5c0479b1","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"8cbfa811ef6c0a2a4d63f8664c46d90a","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"a2f1e91bbb1ff18cebdb69f590a3f775","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"95fa546d7d2ca5186cb6c1f1fe7a4576","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"83a20d1679dbab75e8556c3c9a38fdd1","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"5171e3d8bc640f09fe1171c56f39ff71","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"1243a991dfd25dc8e4fd44257c8d489f","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"8941f8e6e49272609c4777ee3ed8a265","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"c70f7d9154b3135e514fd4146760d642","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"d10d3ecbfdc07b857de2e3693f5687bc","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"3fe2174ac383dbf594c88739259c1a58","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"9b1c6c029a64fc966d6dfcf4db60a6ed","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"f557a3ecb8d9a12959097026347a1839","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"0d5a9b3f4e4a84b384d235e141027a58","d__Bacteria"," p__Bacillota"," c__Clostridia",NA,NA,NA,NA
"f3bf052e30953dbd22787ae75cd7442c","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"83ed7cbb03a90154be7415c60923aea4","d__Bacteria"," p__Bacillota"," c__Clostridia",NA,NA,NA,NA
"61c9ce0900d0150f43a60a3329c62c08","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"59671cd726dd2b48b011370678050f11","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"f57ce606caa173994b00bf36122449e4","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"4dee1fe9122040f746854c60c34da8d0","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"0afcef932b5feba51556a126e3de9303","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"6c10cea1b369c17178587490a9e6b95f","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"b9a7c721b1fff5e81ba39110b6573d92","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"59f8cf54571201b2db3d63358e42acfb","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"c3bad7d0c5c1d343800d10fee90d6283","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"a0c2ffa7535d0c8829f203403171a2fa","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"41e34c58d1a1875ce6817f5649b745dc","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"e90d54f2cb106e4b59e5eeb792a2fa22","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"99444388ea5542c6ba74071174d9f918","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"3b12afa5a993e0d78cd57b5c88755291","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"f5a2d5981b75e67c500e7776958427f7","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"9425174ea09903d33df31107606a1723","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"69cb31b6d74d1fceb11aa946d81dd1fa","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"9924f5d357aceae884519533eeeb5abf","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"7fe579a7218713a918bbde5ae5d50c02","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"7cc262cd945ec0588bc7e6033ce131e1","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"4bbd68b1d8aa6dfe133466f5e7d26971","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"336ca13fd21684dfd67b42a9d94b9a85","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"1d1c6f94372e14f42dfda161f0192910","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"b92ca659f0680852ca8626267e1a30d0","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"a0a4f8e3acac67ef8862079f11898d36","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"8618567f632bcf732cdc12a587e1aebc","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Clostridia_vadinBB60_group"," f__Incertae_Sedis"," g__Incertae_Sedis",NA
"cc38183eab1772d213516baa75198333","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Clostridia_vadinBB60_group"," f__Incertae_Sedis"," g__Incertae_Sedis",NA
"70a783879ec0dea09a79ed2744e005b2","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Clostridia_vadinBB60_group"," f__Incertae_Sedis"," g__Incertae_Sedis",NA
"8b7a639d6697885716cc0a78b9c843fd","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"ba83c0ad29f461c9de3a1cd5ff528db0","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"effbe25e2ccf0a38135003fb777472df","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"b1f94f5f17123e1dfd388f14c0a6e4e7","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"9a73dce7002b458f2beb25af3156ba1a","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"4fad0edf2cc1fbff43990542283d3725","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"8f7cea829a14a8e1454d4335db7ac75e","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"09f4a4099f135a40c393d0522c7603b6","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"130950fcc56ab285b8d78800a279cc6a","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"3f12373a164ea0f84b4afc4ec2a7aff1","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"8701bea1e2e80de700c6f7848103f86d","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"6b3d2b8d55c797f84694a7c669ef9b79","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"ca3a464a014a3104878daeb86aa494b0","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"6ce08bab72b67c66f0a5f17a9ddc6b18","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"64e1bf35ab557606f5455433675dc738","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"67a9cca85049ad64c18d973eee17313b","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"2533e991e9a98e0b24d8edc6b919f77d","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"116998f81043147722a2ee06a6eeb792","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"b187d1d40f18cead14e3fc328d8d7fd4","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"2d99bb71fcd585a21e62eae57b2e9aeb","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"ddf61dd87f6cdb5cbec92f8f992066e7","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"fcb074f870fd68962d96c35d04702af5","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"1c7cc94fe17b6be8d219873f9029595f","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"504c64340f4f325603107985280ede2d","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"239a1ebbed403dc3788c3e2ea9610146","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"aa42c96c8010aa17676a05a2d0427125","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Peptostreptococcales-Tissierellales"," f__Family_XI"," g__Kallipyga",NA
"2fa87458208f605b3dd40b83099ee3f7","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Peptostreptococcales-Tissierellales"," f__Family_XI"," g__Kallipyga",NA
"d67a2576bf5fb8841b6c996042118f5b","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Peptostreptococcales-Tissierellales"," f__Family_XI"," g__Kallipyga",NA
"071cca2401f1039ca858f90edbb5ba37","d__Bacteria"," p__Bacillota"," c__Bacilli"," o__Bacillales"," f__Bacillaceae"," g__Geobacillus",NA
"d86094c9a79823c788e2bc434f00876c","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Lachnospiraceae_NC2004_group",NA
"70d87db2a46e11290f199d840f5881d8","d__Bacteria",NA,NA,NA,NA,NA,NA
"90554931451d51d2df139c77994fccc9","d__Bacteria"," p__Bacillota"," c__Clostridia",NA,NA,NA,NA
"33339d3d1717fd8f1f2c25a3f5491b72","d__Bacteria"," p__Bacteroidota"," c__Bacteroidia"," o__Bacteroidales"," f__Bacteroidaceae"," g__Bacteroides",NA
"44762fa4fbf3bda4013056c5e32ee073","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Incertae_Sedis",NA
"bf81d72c3ac6977b80a2ea65fec8c1d9","d__Bacteria"," p__Bacteroidota"," c__Bacteroidia"," o__Bacteroidales"," f__Bacteroidaceae"," g__Bacteroides",NA
"d6e22f830ec67a5dcd2f237b3ecb1592","d__Bacteria"," p__Bacillota"," c__Clostridia",NA,NA,NA,NA
"3bf5bd41983f51fcb6403f67fe1689ff","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"80e2e6fc7a729daa45d18027cecc9ca4","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"49581712b1d42418f755b89ff310a6cd","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"e83593f04b2f619bf181a685dacf836f","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"5873ce57451890a5e7651a056e53f578","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Incertae_Sedis",NA
"d28466663c20f38713410575c6fbfe29","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Incertae_Sedis",NA
"6ed368dab186ef981893ce40bbe328f9","d__Bacteria"," p__Pseudomonadota"," c__Alphaproteobacteria"," o__Rhodospirillales"," f__Incertae_Sedis"," g__Incertae_Sedis",NA
"1783e2248e8b9b36f4f384ed5d39ec22","d__Bacteria"," p__Synergistota"," c__Synergistia"," o__Synergistales"," f__Synergistaceae"," g__Fretibacterium",NA
"a4f36dee08f35624193ebee0b7a47e75","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Incertae_Sedis"," f__Incertae_Sedis",NA,NA
"355691d333c4485e7c64c49f18f5f6ae","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Incertae_Sedis"," f__Incertae_Sedis"," g__Incertae_Sedis",NA
"ad1bd29f01bfa1ca1f6283ef8e3689a8","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"8c34c988fbc8171909c57e0c3c64173f","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"ba529df286758426f6492d6d91e982df","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Incertae_Sedis",NA
"917c65a17d502b419ac253e4120c8b8e","d__Bacteria"," p__Bacillota"," c__Clostridia",NA,NA,NA,NA
"94f2a60c852d483518e26b3155ef80f0","d__Bacteria"," p__Bacillota"," c__Clostridia",NA,NA,NA,NA
"bc1e390296d92b89bbf00c175ea05d3b","d__Bacteria"," p__Bacillota"," c__Clostridia",NA,NA,NA,NA
"8cb43b94d01ac7d7a3470ed9f730acc8","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"10208f50a7e9e2212ba857100e0d8477","d__Bacteria"," p__Bacillota"," c__Clostridia",NA,NA,NA,NA
"fe96f1530d7a4feb97e3606dcd3511bb","d__Bacteria"," p__Bacillota"," c__Clostridia",NA,NA,NA,NA
"f8670fb9dc94199299720e1c4557e750","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Clostridia_vadinBB60_group"," f__Incertae_Sedis"," g__Incertae_Sedis",NA
"5e809c720af2e728f6dbf349a66953ee","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Clostridia_vadinBB60_group"," f__Incertae_Sedis"," g__Incertae_Sedis",NA
"51f320f4ec821d4b1a25273504432bb2","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"4317fa98213d5565a778473f560d31a9","d__Bacteria"," p__Bacillota"," c__Clostridia",NA,NA,NA,NA
"6b6d87053995af4b6c28ee2bb146280b","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"110fa22e563bd5de1ebde580f37ce15e","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"107164749bd61f6d0e51fadc67f8a5b6","d__Bacteria"," p__Bacillota",NA,NA,NA,NA,NA
"ed2138feb6b7b5b4ced42dbc0eec7411","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Peptococcales"," f__Peptococcaceae"," g__Incertae_Sedis",NA
"3a6278c7c40815b0332fb0eb319ebd77","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae",NA,NA
"5c67771ed1c52b066e3b0b1bc6e487bb","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae",NA,NA
"65ff3ec2c3c45ae0abcf97511a3ceda4","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"d26123505e3e643ce9e95c945c39912b","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
"a1b746e4b8bd635bb3006363574525dc","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Christensenellales"," f__Christensenellaceae"," g__Christensenellaceae_R-7_group",NA
